num,name,price,type,star,sold,from,img_src,url
940,ขนมปังกรอบเนยสด รสกระเทียม,฿130,general,5.0,5.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/8c98ca6443cc1b672a431415582403d7_tn,https://shopee.co.th//ขนมปังกรอบเนยสด-รสกระเทียม-i.47311646.9514119356
941,KETO หมูยอกระเทียม ไม่ปนเปื้อน 100%,฿110,ร้านแนะนำ,4.9167,52.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/3ed5ee3b702cf23c3beedaeb41b6c495_tn,https://shopee.co.th//KETO-หมูยอกระเทียม-ไม่ปนเปื้อน-100--i.72678010.4479405581
942,มะม่วงอบแห้งนำเข้าขนมนำเข้าแถบเผ็ด✾▥อาหารภายใต้ซอสพริกกระเทียม 0 ไขมันบิบิมบับพริกไทยสดแอปเปิ้ลซอสพริกแคลอรี่ต่ำฟิตเนสไ,฿149 - ฿228,general,0.0,no sold,จังหวัดกระบี่,https://cf.shopee.co.th/file/8c6165727c0a0e65b8942754fbf47bda_tn,https://shopee.co.th//มะม่วงอบแห้งนำเข้าขนมนำเข้าแถบเผ็ด✾▥อาหารภายใต้ซอสพริกกระเทียม-0-ไขมันบิบิมบับพริกไทยสดแอปเปิ้ลซอสพริกแคลอรี่ต่ำฟิตเนสไ-i.437553459.4389415286
943,มะม่วงอบแห้งนำเข้านำเข้าไขมันต่ำ✕▦ซอสพริกไทยสดแคลอรี่ต่ำแบบโฮมเมดของมณฑลซานตงฟาร์มเฮาส์กระเทียมซอสพริกไทยลูกเดือยพริกไท,฿225 - ฿312,general,0.0,no sold,จังหวัดกระบี่,https://cf.shopee.co.th/file/c9e12019e30b0beeaef4ab22864a4962_tn,https://shopee.co.th//มะม่วงอบแห้งนำเข้านำเข้าไขมันต่ำ✕▦ซอสพริกไทยสดแคลอรี่ต่ำแบบโฮมเมดของมณฑลซานตงฟาร์มเฮาส์กระเทียมซอสพริกไทยลูกเดือยพริกไท-i.437574359.3051175507
944,ปังเนยหนึบ รสกระเทียม Homemade เนยสดแท้ หอม อร่อย,฿30,general,5.0,3.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/4ac19e1c2977a083e96dec5f5a190a29_tn,https://shopee.co.th//ปังเนยหนึบ-รสกระเทียม-Homemade-เนยสดแท้-หอม-อร่อย-i.266038463.6774865323
945,ทาร์ตไข่รสกระเทียมเนยสด,฿120,general,0.0,no sold,จังหวัดปทุมธานี,https://cf.shopee.co.th/file/4e6c80c8be603d10c75cdc8a2b8468e0_tn,https://shopee.co.th//ทาร์ตไข่รสกระเทียมเนยสด-i.259726402.11104488607
946,ขนมปังอบกรอบรสกระเทียมและเนยสด,฿19,general,0.0,no sold,จังหวัดสุราษฎร์ธานี,https://cf.shopee.co.th/file/51ec24c2af253dbcbfba0b7f65e3f454_tn,https://shopee.co.th//ขนมปังอบกรอบรสกระเทียมและเนยสด-i.7364231.9852761870
947,ขนมปังกรอบรสเนยสด-รสกระเทียม,฿45,general,0.0,no sold,จังหวัดสุรินทร์,https://cf.shopee.co.th/file/f9a4c1fb3ad8b298690c7d60cc780bc6_tn,https://shopee.co.th//ขนมปังกรอบรสเนยสด-รสกระเทียม-i.389446394.9651303959
948,น้ำพริกกากหมูแท้ 100% เจียวเอง ทุกอย่างตั้งแต่กากหมู ยัน หอมแดงและกระเทียม สดใหม่ ไม่มีของค้างคืน,฿50,general,0.0,no sold,จังหวัดปทุมธานี,https://cf.shopee.co.th/file/0fc6e56ca4e59b83ab3853d494276fe0_tn,https://shopee.co.th//น้ำพริกกากหมูแท้-100-เจียวเอง-ทุกอย่างตั้งแต่กากหมู-ยัน-หอมแดงและกระเทียม-สดใหม่-ไม่มีของค้างคืน-i.251011557.4428917708
949,ขนมปังกรอบเนยสดหลากรส เช่น เนยอัลมอนด์ กระเทียม ไข่เค็ม,฿20 - ฿35,general,5.0,3.0,จังหวัดพะเยา,no image,https://shopee.co.th//ขนมปังกรอบเนยสดหลากรส-เช่น-เนยอัลมอนด์-กระเทียม-ไข่เค็ม-i.52983279.4121022897
950,กระเทียมขิงหัวหอมสดเก็บกล่องที่มีฝาปิด ชามระบายน้ำแบบพกพาที่บ้าน รอบพลาสติกตู้เย็นปิดผนึกกล่อง,฿196,general,0.0,no sold,จังหวัดสมุทรปราการ,no image,https://shopee.co.th//กระเทียมขิงหัวหอมสดเก็บกล่องที่มีฝาปิด-ชามระบายน้ำแบบพกพาที่บ้าน-รอบพลาสติกตู้เย็นปิดผนึกกล่อง-i.431637905.4389168048
951,เนื้อโคขุนหมักกระเทียม180,฿180,ร้านแนะนำ,0.0,no sold,จังหวัดกรุงเทพมหานคร,no image,https://shopee.co.th//เนื้อโคขุนหมักกระเทียม180-i.147516624.8148582215
952,◎ครัวญี่ปุ่นต้นหอมขิงกระเทียมสด -keeping Box Drain Fresh-Keeping Storage ตู้เย็น Food Sealed Square,฿103 - ฿169,general,0.0,no sold,จังหวัดระยอง,no image,https://shopee.co.th//◎ครัวญี่ปุ่นต้นหอมขิงกระเทียมสด-keeping-Box-Drain-Fresh-Keeping-Storage-ตู้เย็น-Food-Sealed-Square-i.424447190.3289178491
953,กุ้งกระเทียมสูตรโบราณมันกุ้งเยิ้ม10-12 ตัวต่อกล่อง,฿320,general,0.0,no sold,จังหวัดกรุงเทพมหานคร,no image,https://shopee.co.th//กุ้งกระเทียมสูตรโบราณมันกุ้งเยิ้ม10-12-ตัวต่อกล่อง-i.310088721.2954875216
954,มีของพร้อมส่ง✙ความยาวใบกระเทียมผักขึ้นฉ่ายสดเก็บรักษา ถุงซุปเปอร์มาร์เก็ตผักถุงบรรจุภัณฑ์ opp ถุงมีกาวในตัวถุงพลาสติกใส,฿119 - ฿230,general,0.0,no sold,จังหวัดเชียงใหม่,no image,https://shopee.co.th//มีของพร้อมส่ง✙ความยาวใบกระเทียมผักขึ้นฉ่ายสดเก็บรักษา-ถุงซุปเปอร์มาร์เก็ตผักถุงบรรจุภัณฑ์-opp-ถุงมีกาวในตัวถุงพลาสติกใส-i.429049047.4588766500
955,❒№ซินเจียงจัดส่งฟรีกระเทียมหัวหอมกล่องเก็บของสดตู้เย็นกล่องเก็บผักกล่องเก็บของระบายน้ำในครัวพร้อมกล่องปิดผนึก,฿187,general,0.0,no sold,จังหวัดกรุงเทพมหานคร,no image,https://shopee.co.th//❒№ซินเจียงจัดส่งฟรีกระเทียมหัวหอมกล่องเก็บของสดตู้เย็นกล่องเก็บผักกล่องเก็บของระบายน้ำในครัวพร้อมกล่องปิดผนึก-i.333943909.3889028354
956,"✾♚ต้นหอม, ขิง, กล่องเก็บกระเทียม, ท่อระบายน้ำ, กล่องเก็บของสด, กล่องเก็บของในตู้เย็น, ผักในครัว, สิ่งประดิษฐ์การคัดแยกอ",฿161 - ฿198,general,0.0,no sold,จังหวัดกรุงเทพมหานคร,no image,https://shopee.co.th//✾♚ต้นหอม-ขิง-กล่องเก็บกระเทียม-ท่อระบายน้ำ-กล่องเก็บของสด-กล่องเก็บของในตู้เย็น-ผักในครัว-สิ่งประดิษฐ์การคัดแยกอ-i.437885201.3589075805
957,กล่องเก็บของสด♞♟□เฉียวบ้านผลไม้สีเขียวสดกล่องเก็บหัวหอมครัวขิงกระเทียมกล่องเก็บตู้เย็นแบบพกพาพลาสติกรอบท่อระบายน้ำปิดผ,฿92,general,0.0,no sold,จังหวัดอุดรธานี,no image,https://shopee.co.th//กล่องเก็บของสด♞♟□เฉียวบ้านผลไม้สีเขียวสดกล่องเก็บหัวหอมครัวขิงกระเทียมกล่องเก็บตู้เย็นแบบพกพาพลาสติกรอบท่อระบายน้ำปิดผ-i.440906694.2957150613
